order_id,customer_id,product_id,product_name,quantity,order_date,delivery_date,delivered_location,carrier_id,package_type,batch_id
ORD_002155,CUST_1000,SPINACH_001,Fresh Spinach,3,2023-07-15,2023-07-16,Mumbai,QuickShip,standard,BATCH_038
ORD_002156,CUST_0022,LETTUCE_001,Lettuce,2,2023-09-23,2023-09-25,Mumbai,ExpressLogistics,insulated,BATCH_002
ORD_002157,CUST_0785,BERRIES_001,Mixed Berries,3,2023-11-11,2023-11-14,Pune,FastDelivery,premium,BATCH_025
ORD_002158,CUST_0650,TOMATO_001,Tomatoes,2,2023-08-18,2023-08-20,Bangalore,SpeedyDelivery,insulated,BATCH_021
ORD_002159,CUST_0190,LETTUCE_001,Lettuce,4,2023-11-03,2023-11-06,Hyderabad,QuickShip,insulated,BATCH_064
ORD_002160,CUST_0429,AVOCADO_001,Avocados,1,2024-02-11,2024-02-12,Pune,QuickShip,standard,BATCH_052
ORD_002161,CUST_0607,APPLE_001,Red Apples,3,2023-11-06,2023-11-07,Pune,QuickShip,standard,BATCH_015
ORD_002162,CUST_0447,LETTUCE_001,Lettuce,2,2023-03-19,2023-03-22,Pune,SpeedyDelivery,standard,BATCH_060
ORD_002163,CUST_0783,BERRIES_001,Mixed Berries,2,2024-02-20,2024-02-21,Bangalore,ExpressLogistics,premium,BATCH_006
ORD_002164,CUST_0200,TOMATO_001,Tomatoes,2,2023-02-08,2023-02-10,Mumbai,ExpressLogistics,standard,BATCH_093
ORD_002165,CUST_0086,SPINACH_001,Fresh Spinach,2,2023-10-21,2023-10-24,Bangalore,FastDelivery,premium,BATCH_020
ORD_002166,CUST_0557,BANANA_001,Bananas,4,2024-01-19,2024-01-21,Pune,QuickShip,insulated,BATCH_069
ORD_002167,CUST_0335,APPLE_001,Red Apples,3,2023-07-25,2023-07-27,Delhi,FastDelivery,premium,BATCH_072
ORD_002168,CUST_0814,TOMATO_001,Tomatoes,4,2023-07-19,2023-07-21,Bangalore,FastDelivery,standard,BATCH_023
ORD_002169,CUST_0534,CARROT_001,Carrots,3,2023-09-15,2023-09-17,Ahmedabad,QuickShip,insulated,BATCH_100
ORD_002170,CUST_0319,BERRIES_001,Mixed Berries,1,2023-07-18,2023-07-21,Kolkata,SpeedyDelivery,premium,BATCH_077
ORD_002171,CUST_0145,TOMATO_001,Tomatoes,4,2023-03-08,2023-03-09,Bangalore,FastDelivery,premium,BATCH_019
ORD_002172,CUST_0292,APPLE_001,Red Apples,2,2023-04-09,2023-04-10,Kolkata,FastDelivery,standard,BATCH_079
ORD_002173,CUST_0483,TOMATO_001,Tomatoes,5,2023-04-22,2023-04-23,Ahmedabad,FastDelivery,standard,BATCH_058
ORD_002174,CUST_0754,BANANA_001,Bananas,5,2023-12-20,2023-12-23,Bangalore,QuickShip,standard,BATCH_003
ORD_002175,CUST_0357,AVOCADO_001,Avocados,2,2023-01-11,2023-01-14,Mumbai,FastDelivery,standard,BATCH_096
ORD_002176,CUST_0048,BANANA_001,Bananas,3,2023-07-22,2023-07-23,Mumbai,ExpressLogistics,premium,BATCH_023
ORD_002177,CUST_0863,APPLE_001,Red Apples,5,2023-09-29,2023-09-30,Pune,QuickShip,insulated,BATCH_022
ORD_002178,CUST_0547,APPLE_001,Red Apples,4,2023-10-17,2023-10-20,Mumbai,SpeedyDelivery,insulated,BATCH_021
ORD_002179,CUST_0911,SPINACH_001,Fresh Spinach,2,2024-01-23,2024-01-25,Chennai,QuickShip,premium,BATCH_065
ORD_002180,CUST_0922,SPINACH_001,Fresh Spinach,1,2023-07-17,2023-07-20,Chennai,SpeedyDelivery,insulated,BATCH_065
ORD_002181,CUST_0108,BERRIES_001,Mixed Berries,2,2023-02-28,2023-03-03,Bangalore,SpeedyDelivery,insulated,BATCH_056
ORD_002182,CUST_0680,APPLE_001,Red Apples,5,2024-02-02,2024-02-03,Delhi,QuickShip,standard,BATCH_021
ORD_002183,CUST_0755,SPINACH_001,Fresh Spinach,5,2023-12-11,2023-12-14,Pune,QuickShip,insulated,BATCH_094
ORD_002184,CUST_0505,LETTUCE_001,Lettuce,4,2023-09-28,2023-09-30,Mumbai,SpeedyDelivery,insulated,BATCH_013
ORD_002185,CUST_0921,LETTUCE_001,Lettuce,5,2023-08-05,2023-08-08,Bangalore,FastDelivery,premium,BATCH_067
ORD_002186,CUST_0120,AVOCADO_001,Avocados,4,2024-01-30,2024-01-31,Ahmedabad,SpeedyDelivery,insulated,BATCH_065
ORD_002187,CUST_0677,BERRIES_001,Mixed Berries,4,2023-06-30,2023-07-03,Chennai,ExpressLogistics,insulated,BATCH_023
ORD_002188,CUST_0713,AVOCADO_001,Avocados,4,2023-01-09,2023-01-12,Hyderabad,SpeedyDelivery,insulated,BATCH_069
ORD_002189,CUST_0459,LETTUCE_001,Lettuce,2,2023-03-29,2023-04-01,Delhi,QuickShip,insulated,BATCH_040
ORD_002190,CUST_0617,AVOCADO_001,Avocados,3,2023-10-31,2023-11-03,Pune,ExpressLogistics,standard,BATCH_086
ORD_002191,CUST_0883,CARROT_001,Carrots,5,2023-11-22,2023-11-23,Kolkata,QuickShip,premium,BATCH_003
ORD_002192,CUST_0312,AVOCADO_001,Avocados,1,2023-11-18,2023-11-20,Hyderabad,SpeedyDelivery,premium,BATCH_098
ORD_002193,CUST_0801,CARROT_001,Carrots,5,2023-11-13,2023-11-15,Mumbai,FastDelivery,premium,BATCH_059
ORD_002194,CUST_0283,TOMATO_001,Tomatoes,1,2023-12-15,2023-12-17,Pune,ExpressLogistics,insulated,BATCH_066
ORD_002195,CUST_0249,TOMATO_001,Tomatoes,3,2023-11-08,2023-11-11,Delhi,SpeedyDelivery,insulated,BATCH_059
ORD_002196,CUST_0300,SPINACH_001,Fresh Spinach,5,2023-11-19,2023-11-21,Hyderabad,FastDelivery,insulated,BATCH_069
ORD_002197,CUST_0989,AVOCADO_001,Avocados,2,2024-02-10,2024-02-13,Hyderabad,FastDelivery,insulated,BATCH_016
ORD_002198,CUST_0407,BERRIES_001,Mixed Berries,4,2023-01-17,2023-01-18,Bangalore,SpeedyDelivery,standard,BATCH_038
ORD_002199,CUST_0533,AVOCADO_001,Avocados,1,2023-02-01,2023-02-02,Kolkata,ExpressLogistics,insulated,BATCH_099
ORD_002200,CUST_0683,APPLE_001,Red Apples,5,2023-10-12,2023-10-13,Pune,SpeedyDelivery,insulated,BATCH_071
ORD_002201,CUST_0356,CARROT_001,Carrots,4,2023-11-01,2023-11-04,Kolkata,FastDelivery,premium,BATCH_031
ORD_002202,CUST_0400,SPINACH_001,Fresh Spinach,4,2023-01-25,2023-01-26,Mumbai,ExpressLogistics,premium,BATCH_014
ORD_002203,CUST_0397,LETTUCE_001,Lettuce,3,2024-02-03,2024-02-06,Chennai,FastDelivery,insulated,BATCH_013
ORD_002204,CUST_0460,SPINACH_001,Fresh Spinach,5,2024-01-28,2024-01-31,Ahmedabad,ExpressLogistics,insulated,BATCH_007
ORD_002205,CUST_0425,APPLE_001,Red Apples,1,2023-09-03,2023-09-06,Delhi,SpeedyDelivery,standard,BATCH_004
ORD_002206,CUST_0311,APPLE_001,Red Apples,3,2023-12-19,2023-12-20,Chennai,ExpressLogistics,insulated,BATCH_017
ORD_002207,CUST_0573,CARROT_001,Carrots,4,2023-01-23,2023-01-25,Kolkata,ExpressLogistics,insulated,BATCH_048
ORD_002208,CUST_0933,AVOCADO_001,Avocados,3,2023-01-20,2023-01-22,Bangalore,FastDelivery,insulated,BATCH_079
ORD_002209,CUST_0962,LETTUCE_001,Lettuce,2,2023-09-02,2023-09-03,Hyderabad,QuickShip,standard,BATCH_016
ORD_002210,CUST_0265,SPINACH_001,Fresh Spinach,4,2023-06-19,2023-06-20,Kolkata,SpeedyDelivery,standard,BATCH_040
ORD_002211,CUST_0229,TOMATO_001,Tomatoes,5,2023-07-19,2023-07-21,Pune,ExpressLogistics,premium,BATCH_056
ORD_002212,CUST_0851,SPINACH_001,Fresh Spinach,1,2023-02-19,2023-02-20,Pune,FastDelivery,insulated,BATCH_018
ORD_002213,CUST_0849,SPINACH_001,Fresh Spinach,5,2024-01-09,2024-01-11,Delhi,QuickShip,premium,BATCH_008
ORD_002214,CUST_0946,BANANA_001,Bananas,2,2023-12-04,2023-12-05,Delhi,SpeedyDelivery,standard,BATCH_082
ORD_002215,CUST_0355,BERRIES_001,Mixed Berries,5,2023-09-11,2023-09-12,Kolkata,QuickShip,premium,BATCH_042
ORD_002216,CUST_0685,LETTUCE_001,Lettuce,3,2023-06-14,2023-06-17,Bangalore,QuickShip,premium,BATCH_022
ORD_002217,CUST_0515,LETTUCE_001,Lettuce,3,2023-06-27,2023-06-28,Delhi,SpeedyDelivery,standard,BATCH_063
ORD_002218,CUST_0542,BANANA_001,Bananas,1,2023-02-13,2023-02-15,Mumbai,ExpressLogistics,standard,BATCH_047
ORD_002219,CUST_0483,CARROT_001,Carrots,2,2023-02-17,2023-02-19,Ahmedabad,ExpressLogistics,insulated,BATCH_098
ORD_002220,CUST_0750,AVOCADO_001,Avocados,3,2023-04-20,2023-04-22,Kolkata,SpeedyDelivery,premium,BATCH_015
ORD_002221,CUST_0267,LETTUCE_001,Lettuce,3,2023-08-25,2023-08-26,Kolkata,SpeedyDelivery,standard,BATCH_078
ORD_002222,CUST_0128,CARROT_001,Carrots,5,2023-06-20,2023-06-21,Mumbai,QuickShip,standard,BATCH_028
ORD_002223,CUST_0959,SPINACH_001,Fresh Spinach,1,2024-02-08,2024-02-09,Chennai,QuickShip,insulated,BATCH_066
ORD_002224,CUST_0557,BANANA_001,Bananas,4,2023-10-01,2023-10-02,Pune,QuickShip,insulated,BATCH_026
ORD_002225,CUST_0456,BANANA_001,Bananas,3,2023-04-05,2023-04-07,Pune,QuickShip,standard,BATCH_053
ORD_002226,CUST_0052,LETTUCE_001,Lettuce,1,2023-12-05,2023-12-06,Chennai,SpeedyDelivery,premium,BATCH_066
ORD_002227,CUST_0286,BERRIES_001,Mixed Berries,4,2023-02-24,2023-02-26,Ahmedabad,QuickShip,insulated,BATCH_064
ORD_002228,CUST_0215,BERRIES_001,Mixed Berries,4,2023-07-13,2023-07-14,Delhi,ExpressLogistics,standard,BATCH_018
ORD_002229,CUST_0054,BERRIES_001,Mixed Berries,5,2023-10-22,2023-10-24,Hyderabad,ExpressLogistics,insulated,BATCH_076
ORD_002230,CUST_0610,APPLE_001,Red Apples,5,2024-02-09,2024-02-10,Delhi,FastDelivery,premium,BATCH_044
ORD_002231,CUST_0722,SPINACH_001,Fresh Spinach,1,2023-10-23,2023-10-24,Pune,QuickShip,standard,BATCH_070
ORD_002232,CUST_0302,TOMATO_001,Tomatoes,4,2023-12-06,2023-12-09,Kolkata,QuickShip,premium,BATCH_036
ORD_002233,CUST_0175,TOMATO_001,Tomatoes,5,2023-09-21,2023-09-24,Ahmedabad,ExpressLogistics,insulated,BATCH_048
ORD_002234,CUST_0053,LETTUCE_001,Lettuce,2,2023-09-09,2023-09-11,Bangalore,FastDelivery,premium,BATCH_019
ORD_002235,CUST_0554,BANANA_001,Bananas,2,2023-10-03,2023-10-06,Bangalore,ExpressLogistics,premium,BATCH_082
ORD_002236,CUST_0542,CARROT_001,Carrots,3,2023-08-20,2023-08-21,Mumbai,ExpressLogistics,premium,BATCH_034
ORD_002237,CUST_0779,TOMATO_001,Tomatoes,2,2024-02-20,2024-02-21,Chennai,SpeedyDelivery,insulated,BATCH_067
ORD_002238,CUST_0031,BANANA_001,Bananas,2,2023-09-25,2023-09-26,Bangalore,QuickShip,premium,BATCH_068
ORD_002239,CUST_0504,BANANA_001,Bananas,5,2024-01-21,2024-01-23,Delhi,QuickShip,premium,BATCH_011
ORD_002240,CUST_0456,APPLE_001,Red Apples,4,2023-06-22,2023-06-25,Mumbai,QuickShip,standard,BATCH_074
ORD_002241,CUST_0644,SPINACH_001,Fresh Spinach,3,2023-08-06,2023-08-08,Chennai,ExpressLogistics,standard,BATCH_096
ORD_002242,CUST_0130,CARROT_001,Carrots,4,2024-01-20,2024-01-21,Mumbai,ExpressLogistics,standard,BATCH_003
ORD_002243,CUST_0982,SPINACH_001,Fresh Spinach,5,2023-03-04,2023-03-05,Delhi,FastDelivery,standard,BATCH_017
ORD_002244,CUST_0250,AVOCADO_001,Avocados,4,2023-08-31,2023-09-02,Pune,ExpressLogistics,standard,BATCH_006
ORD_002245,CUST_0291,LETTUCE_001,Lettuce,3,2023-12-20,2023-12-23,Delhi,FastDelivery,standard,BATCH_008
ORD_002246,CUST_0928,CARROT_001,Carrots,3,2023-06-03,2023-06-04,Chennai,SpeedyDelivery,standard,BATCH_090
ORD_002247,CUST_0937,SPINACH_001,Fresh Spinach,4,2023-09-29,2023-10-01,Hyderabad,SpeedyDelivery,standard,BATCH_011
ORD_002248,CUST_0008,LETTUCE_001,Lettuce,3,2023-05-06,2023-05-07,Chennai,FastDelivery,premium,BATCH_070
ORD_002249,CUST_0682,BANANA_001,Bananas,2,2024-01-20,2024-01-22,Pune,ExpressLogistics,insulated,BATCH_012
ORD_002250,CUST_0356,SPINACH_001,Fresh Spinach,1,2023-07-17,2023-07-19,Ahmedabad,QuickShip,insulated,BATCH_013
ORD_002251,CUST_0498,APPLE_001,Red Apples,2,2023-05-07,2023-05-09,Bangalore,QuickShip,insulated,BATCH_059
ORD_002252,CUST_0937,BERRIES_001,Mixed Berries,2,2023-08-04,2023-08-07,Hyderabad,FastDelivery,insulated,BATCH_038
ORD_002253,CUST_0915,BANANA_001,Bananas,1,2023-05-11,2023-05-13,Hyderabad,FastDelivery,standard,BATCH_080
ORD_002254,CUST_0849,SPINACH_001,Fresh Spinach,3,2023-08-25,2023-08-27,Pune,ExpressLogistics,insulated,BATCH_006
ORD_002255,CUST_0220,SPINACH_001,Fresh Spinach,1,2023-03-05,2023-03-06,Mumbai,QuickShip,insulated,BATCH_034
ORD_002256,CUST_0278,BANANA_001,Bananas,4,2023-03-10,2023-03-13,Kolkata,ExpressLogistics,premium,BATCH_015
ORD_002257,CUST_0422,LETTUCE_001,Lettuce,5,2023-10-24,2023-10-25,Chennai,FastDelivery,premium,BATCH_006
ORD_002258,CUST_0550,APPLE_001,Red Apples,3,2023-07-25,2023-07-27,Bangalore,QuickShip,premium,BATCH_079
ORD_002259,CUST_0243,LETTUCE_001,Lettuce,3,2024-01-27,2024-01-29,Pune,FastDelivery,premium,BATCH_069
ORD_002260,CUST_0910,CARROT_001,Carrots,2,2023-08-21,2023-08-22,Delhi,SpeedyDelivery,insulated,BATCH_003
ORD_002261,CUST_0795,BANANA_001,Bananas,1,2023-08-06,2023-08-09,Delhi,SpeedyDelivery,insulated,BATCH_026
ORD_002262,CUST_0482,BANANA_001,Bananas,4,2023-04-17,2023-04-20,Ahmedabad,QuickShip,premium,BATCH_084
ORD_002263,CUST_0780,SPINACH_001,Fresh Spinach,4,2023-09-20,2023-09-21,Chennai,SpeedyDelivery,insulated,BATCH_058
ORD_002264,CUST_0525,APPLE_001,Red Apples,4,2024-01-03,2024-01-04,Delhi,ExpressLogistics,standard,BATCH_003
ORD_002265,CUST_0994,AVOCADO_001,Avocados,1,2023-03-07,2023-03-09,Pune,ExpressLogistics,standard,BATCH_034
ORD_002266,CUST_0008,LETTUCE_001,Lettuce,3,2023-11-09,2023-11-10,Ahmedabad,SpeedyDelivery,standard,BATCH_098
ORD_002267,CUST_0221,CARROT_001,Carrots,2,2023-01-11,2023-01-12,Kolkata,FastDelivery,premium,BATCH_035
ORD_002268,CUST_0631,BANANA_001,Bananas,3,2024-02-04,2024-02-05,Mumbai,SpeedyDelivery,premium,BATCH_013
ORD_002269,CUST_0748,TOMATO_001,Tomatoes,5,2023-03-15,2023-03-16,Ahmedabad,FastDelivery,premium,BATCH_061
ORD_002270,CUST_0383,BERRIES_001,Mixed Berries,1,2023-07-19,2023-07-21,Chennai,QuickShip,standard,BATCH_064
ORD_002271,CUST_0853,AVOCADO_001,Avocados,2,2024-02-11,2024-02-12,Kolkata,FastDelivery,insulated,BATCH_023
ORD_002272,CUST_0392,APPLE_001,Red Apples,5,2023-02-25,2023-02-28,Mumbai,QuickShip,insulated,BATCH_056
ORD_002273,CUST_0669,AVOCADO_001,Avocados,2,2023-09-01,2023-09-02,Hyderabad,SpeedyDelivery,premium,BATCH_008
ORD_002274,CUST_0915,APPLE_001,Red Apples,4,2023-03-19,2023-03-20,Pune,QuickShip,insulated,BATCH_093
ORD_002275,CUST_0488,APPLE_001,Red Apples,5,2023-10-06,2023-10-09,Mumbai,ExpressLogistics,insulated,BATCH_041
ORD_002276,CUST_0631,APPLE_001,Red Apples,4,2023-03-11,2023-03-13,Mumbai,SpeedyDelivery,standard,BATCH_012
ORD_002277,CUST_0043,BANANA_001,Bananas,5,2023-03-24,2023-03-25,Chennai,SpeedyDelivery,premium,BATCH_061
ORD_002278,CUST_0026,CARROT_001,Carrots,3,2023-12-02,2023-12-04,Bangalore,QuickShip,standard,BATCH_041
ORD_002279,CUST_0584,BERRIES_001,Mixed Berries,2,2023-12-30,2024-01-01,Delhi,SpeedyDelivery,standard,BATCH_071
ORD_002280,CUST_0251,APPLE_001,Red Apples,4,2023-02-05,2023-02-07,Ahmedabad,ExpressLogistics,insulated,BATCH_007
ORD_002281,CUST_0370,TOMATO_001,Tomatoes,2,2023-03-16,2023-03-17,Kolkata,QuickShip,standard,BATCH_012
ORD_002282,CUST_0277,LETTUCE_001,Lettuce,1,2023-01-08,2023-01-09,Bangalore,QuickShip,premium,BATCH_019
ORD_002283,CUST_0844,APPLE_001,Red Apples,4,2023-12-07,2023-12-10,Kolkata,ExpressLogistics,premium,BATCH_061
ORD_002284,CUST_0657,APPLE_001,Red Apples,3,2023-07-12,2023-07-15,Chennai,QuickShip,insulated,BATCH_041
ORD_002285,CUST_0138,CARROT_001,Carrots,3,2023-02-10,2023-02-13,Kolkata,FastDelivery,premium,BATCH_045
ORD_002286,CUST_0135,LETTUCE_001,Lettuce,1,2023-07-03,2023-07-06,Delhi,SpeedyDelivery,standard,BATCH_014
ORD_002287,CUST_0902,BANANA_001,Bananas,4,2023-02-26,2023-02-28,Bangalore,SpeedyDelivery,premium,BATCH_097
ORD_002288,CUST_0439,BERRIES_001,Mixed Berries,5,2024-01-11,2024-01-14,Kolkata,SpeedyDelivery,premium,BATCH_087
ORD_002289,CUST_0539,BERRIES_001,Mixed Berries,3,2023-04-20,2023-04-22,Mumbai,FastDelivery,premium,BATCH_040
ORD_002290,CUST_0113,SPINACH_001,Fresh Spinach,5,2023-01-13,2023-01-16,Ahmedabad,FastDelivery,premium,BATCH_005
ORD_002291,CUST_0045,AVOCADO_001,Avocados,1,2023-11-14,2023-11-17,Delhi,SpeedyDelivery,insulated,BATCH_052
ORD_002292,CUST_0805,SPINACH_001,Fresh Spinach,3,2024-01-07,2024-01-10,Hyderabad,QuickShip,standard,BATCH_030
ORD_002293,CUST_0989,AVOCADO_001,Avocados,5,2023-08-18,2023-08-19,Delhi,QuickShip,premium,BATCH_053
ORD_002294,CUST_0762,AVOCADO_001,Avocados,4,2024-01-01,2024-01-02,Delhi,QuickShip,standard,BATCH_088
ORD_002295,CUST_0780,LETTUCE_001,Lettuce,2,2023-03-17,2023-03-18,Pune,FastDelivery,standard,BATCH_001
ORD_002296,CUST_0114,BERRIES_001,Mixed Berries,5,2024-02-11,2024-02-13,Ahmedabad,QuickShip,premium,BATCH_001
ORD_002297,CUST_0978,BERRIES_001,Mixed Berries,1,2023-05-10,2023-05-11,Mumbai,FastDelivery,premium,BATCH_050
ORD_002298,CUST_0507,AVOCADO_001,Avocados,2,2024-01-15,2024-01-18,Chennai,QuickShip,premium,BATCH_059
ORD_002299,CUST_0555,CARROT_001,Carrots,3,2023-10-25,2023-10-28,Mumbai,SpeedyDelivery,standard,BATCH_039
ORD_002300,CUST_0251,BERRIES_001,Mixed Berries,1,2023-02-12,2023-02-15,Ahmedabad,ExpressLogistics,insulated,BATCH_007
ORD_002301,CUST_0912,SPINACH_001,Fresh Spinach,1,2023-05-22,2023-05-25,Chennai,SpeedyDelivery,standard,BATCH_093
ORD_002302,CUST_0679,BANANA_001,Bananas,5,2023-08-17,2023-08-18,Delhi,ExpressLogistics,standard,BATCH_072
ORD_002303,CUST_0997,LETTUCE_001,Lettuce,1,2023-12-22,2023-12-24,Bangalore,ExpressLogistics,standard,BATCH_025
ORD_002304,CUST_0332,APPLE_001,Red Apples,2,2024-02-17,2024-02-20,Delhi,ExpressLogistics,standard,BATCH_036
ORD_002305,CUST_0596,LETTUCE_001,Lettuce,3,2023-01-16,2023-01-18,Hyderabad,ExpressLogistics,insulated,BATCH_052
ORD_002306,CUST_0142,APPLE_001,Red Apples,3,2023-03-17,2023-03-20,Delhi,FastDelivery,premium,BATCH_083
ORD_002307,CUST_0228,BANANA_001,Bananas,5,2024-02-19,2024-02-20,Bangalore,QuickShip,premium,BATCH_058
ORD_002308,CUST_0035,APPLE_001,Red Apples,5,2024-01-28,2024-01-30,Bangalore,SpeedyDelivery,standard,BATCH_045
ORD_002309,CUST_0233,TOMATO_001,Tomatoes,3,2023-02-05,2023-02-07,Pune,QuickShip,insulated,BATCH_082
ORD_002310,CUST_0018,AVOCADO_001,Avocados,1,2023-07-30,2023-08-01,Chennai,ExpressLogistics,insulated,BATCH_038
ORD_002311,CUST_0429,LETTUCE_001,Lettuce,1,2023-10-14,2023-10-15,Delhi,FastDelivery,premium,BATCH_081
ORD_002312,CUST_0888,LETTUCE_001,Lettuce,4,2023-11-20,2023-11-22,Mumbai,ExpressLogistics,premium,BATCH_015
ORD_002313,CUST_0437,AVOCADO_001,Avocados,4,2023-02-01,2023-02-03,Chennai,FastDelivery,insulated,BATCH_004
ORD_002314,CUST_0901,BANANA_001,Bananas,2,2023-03-15,2023-03-17,Mumbai,FastDelivery,premium,BATCH_026
ORD_002315,CUST_0129,BERRIES_001,Mixed Berries,1,2023-03-07,2023-03-10,Delhi,ExpressLogistics,standard,BATCH_084
ORD_002316,CUST_0440,LETTUCE_001,Lettuce,4,2023-09-30,2023-10-03,Mumbai,SpeedyDelivery,premium,BATCH_097
ORD_002317,CUST_0048,TOMATO_001,Tomatoes,3,2024-02-22,2024-02-25,Kolkata,SpeedyDelivery,premium,BATCH_084
ORD_002318,CUST_0846,BERRIES_001,Mixed Berries,1,2023-03-15,2023-03-17,Chennai,ExpressLogistics,insulated,BATCH_014
ORD_002319,CUST_0762,APPLE_001,Red Apples,2,2023-06-20,2023-06-21,Pune,SpeedyDelivery,premium,BATCH_094
ORD_002320,CUST_0503,SPINACH_001,Fresh Spinach,4,2023-03-18,2023-03-20,Pune,SpeedyDelivery,standard,BATCH_069
ORD_002321,CUST_0004,CARROT_001,Carrots,5,2023-12-14,2023-12-15,Bangalore,SpeedyDelivery,insulated,BATCH_051
ORD_002322,CUST_0283,LETTUCE_001,Lettuce,1,2023-12-27,2023-12-29,Hyderabad,QuickShip,standard,BATCH_080
ORD_002323,CUST_0479,CARROT_001,Carrots,1,2023-07-29,2023-08-01,Kolkata,ExpressLogistics,insulated,BATCH_085
ORD_002324,CUST_0423,SPINACH_001,Fresh Spinach,1,2023-01-31,2023-02-03,Pune,FastDelivery,standard,BATCH_066
ORD_002325,CUST_0321,TOMATO_001,Tomatoes,3,2023-10-17,2023-10-19,Bangalore,QuickShip,standard,BATCH_027
ORD_002326,CUST_0155,BERRIES_001,Mixed Berries,1,2023-06-07,2023-06-10,Hyderabad,QuickShip,standard,BATCH_044
ORD_002327,CUST_0589,LETTUCE_001,Lettuce,2,2023-08-10,2023-08-12,Bangalore,ExpressLogistics,insulated,BATCH_003
ORD_002328,CUST_0104,TOMATO_001,Tomatoes,5,2023-12-04,2023-12-07,Kolkata,FastDelivery,standard,BATCH_064
ORD_002329,CUST_0003,BANANA_001,Bananas,4,2023-10-07,2023-10-10,Bangalore,SpeedyDelivery,standard,BATCH_030
ORD_002330,CUST_0530,TOMATO_001,Tomatoes,3,2023-06-22,2023-06-25,Bangalore,FastDelivery,premium,BATCH_076
ORD_002331,CUST_0356,BERRIES_001,Mixed Berries,1,2023-10-02,2023-10-03,Hyderabad,ExpressLogistics,standard,BATCH_013
ORD_002332,CUST_0673,AVOCADO_001,Avocados,3,2023-04-04,2023-04-05,Pune,ExpressLogistics,standard,BATCH_011
ORD_002333,CUST_0319,APPLE_001,Red Apples,5,2023-04-06,2023-04-07,Delhi,SpeedyDelivery,standard,BATCH_096
ORD_002334,CUST_0731,SPINACH_001,Fresh Spinach,5,2023-08-06,2023-08-07,Ahmedabad,QuickShip,standard,BATCH_050
ORD_002335,CUST_0848,SPINACH_001,Fresh Spinach,5,2023-02-01,2023-02-04,Delhi,SpeedyDelivery,premium,BATCH_080
ORD_002336,CUST_0215,BANANA_001,Bananas,3,2023-01-26,2023-01-27,Kolkata,FastDelivery,standard,BATCH_061
ORD_002337,CUST_0569,CARROT_001,Carrots,4,2023-05-04,2023-05-05,Delhi,SpeedyDelivery,premium,BATCH_006
ORD_002338,CUST_0733,BERRIES_001,Mixed Berries,5,2023-02-23,2023-02-26,Bangalore,ExpressLogistics,premium,BATCH_097
ORD_002339,CUST_0478,TOMATO_001,Tomatoes,5,2024-01-05,2024-01-08,Delhi,ExpressLogistics,premium,BATCH_043
ORD_002340,CUST_0349,BANANA_001,Bananas,2,2023-01-05,2023-01-08,Delhi,QuickShip,insulated,BATCH_044
ORD_002341,CUST_0542,APPLE_001,Red Apples,4,2023-12-28,2023-12-29,Ahmedabad,QuickShip,premium,BATCH_067
ORD_002342,CUST_0115,CARROT_001,Carrots,4,2023-08-30,2023-08-31,Mumbai,QuickShip,insulated,BATCH_014
ORD_002343,CUST_0916,BANANA_001,Bananas,2,2023-10-10,2023-10-13,Ahmedabad,QuickShip,standard,BATCH_087
ORD_002344,CUST_0794,BERRIES_001,Mixed Berries,1,2024-01-24,2024-01-27,Kolkata,SpeedyDelivery,insulated,BATCH_069
ORD_002345,CUST_0561,BANANA_001,Bananas,1,2023-08-18,2023-08-20,Mumbai,QuickShip,insulated,BATCH_087
ORD_002346,CUST_0174,LETTUCE_001,Lettuce,3,2023-10-09,2023-10-11,Ahmedabad,FastDelivery,standard,BATCH_086
ORD_002347,CUST_0994,SPINACH_001,Fresh Spinach,1,2023-04-10,2023-04-11,Hyderabad,QuickShip,standard,BATCH_051
ORD_002348,CUST_0408,BERRIES_001,Mixed Berries,4,2024-02-09,2024-02-11,Pune,SpeedyDelivery,insulated,BATCH_003
ORD_002349,CUST_0707,LETTUCE_001,Lettuce,1,2023-08-15,2023-08-18,Delhi,SpeedyDelivery,premium,BATCH_032
ORD_002350,CUST_0754,AVOCADO_001,Avocados,1,2023-07-06,2023-07-09,Delhi,ExpressLogistics,standard,BATCH_053
ORD_002351,CUST_0951,BERRIES_001,Mixed Berries,1,2024-02-26,2024-02-27,Delhi,FastDelivery,insulated,BATCH_028
ORD_002352,CUST_0141,SPINACH_001,Fresh Spinach,3,2023-03-22,2023-03-24,Delhi,QuickShip,premium,BATCH_070
ORD_002353,CUST_0935,SPINACH_001,Fresh Spinach,1,2023-09-15,2023-09-16,Mumbai,FastDelivery,insulated,BATCH_095
ORD_002354,CUST_0151,APPLE_001,Red Apples,1,2024-02-19,2024-02-20,Pune,QuickShip,standard,BATCH_048
ORD_002355,CUST_0731,LETTUCE_001,Lettuce,2,2023-07-13,2023-07-15,Hyderabad,ExpressLogistics,insulated,BATCH_030
ORD_002356,CUST_0004,SPINACH_001,Fresh Spinach,3,2023-11-11,2023-11-13,Kolkata,FastDelivery,standard,BATCH_003
ORD_002357,CUST_0503,CARROT_001,Carrots,5,2024-01-25,2024-01-27,Hyderabad,ExpressLogistics,standard,BATCH_075
ORD_002358,CUST_0763,CARROT_001,Carrots,1,2023-03-04,2023-03-06,Chennai,ExpressLogistics,insulated,BATCH_018
